,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Date
0,ProShares SP 500 ex Financials,67.61,68.58 - 68.58,,68.58,47.69 - 70.43,,83.0,,,1328.0,1160000.0,,10.06%,,Equity,2020-07-14
0,ProShares Merger,37.88,37.96 - 37.96,,37.96,33.46 - 39.02,,9.0,,,3039.0,2660000.0,,1.17%,,Other,2020-07-14
0,ProShares Short Basic Materials,15.9,15.5 - 15.5,,15.5,15.5 - 26.82,,275.0,,,946.0,2110000.0,,- 14.22%,,Equity,2020-07-14
0,ProShares Managed Futures Strategy,39.28,39.35 - 39.35,,39.35,38.1 - 40.97,,140.0,,,2193.0,,,- 0.25%,,Other,2020-07-14
0,ProShares Short Term USD EM Bond,72.23,72.26 - 72.26,,72.26,67.09 - 76.74,,219.0,,,360.0,7770000.0,,- 5.03%,,,2020-07-14
0,ProShares Ultra Communication Services Select Sect,55.36,56.56 - 56.56,,56.56,29.02 - 63.1,,65.0,,,608.0,,,10.64%,,Equity,2020-07-14
0,ProShares Short Euro,44.83,44.85 - 44.85,,44.85,40.13 - 48.27,,,,,1432.0,15470000.0,,0.13%,,Currency,2020-07-14
0,ProShares UltraShort Communication Services Select,17.85,17.46 - 18.19,,18.19,17.01 - 42.43,,200.0,,,452.0,,,- 40.12%,,Equity,2020-07-14
0,ProShares Ultra Telecommunications,32.51,33.5 - 33.5,,33.5,22 - 46.24,,24.0,,,579.0,12890000.0,,- 23.69%,,Equity,2020-07-14
0,ProShares RAFI Long/Short,30.28,30.61 - 30.61,,30.61,29.94 - 35.13,,,,,685.0,40430000.0,,- 11.53%,,Equity,2020-07-14
0,ProShares Ultra High Yield,64.43,65.29 - 65.29,,65.29,44.34 - 74.56,,4050.0,,,1411.0,3110000.0,,- 7.95%,,,2020-07-14
0,ProShares UltraShort Australian Dollar,55.36,54.9 - 54.9,,54.9,51.77 - 82.59,,137.0,,,1174.0,14680000.0,,- 1.03%,,Currency,2020-07-14
0,PureFunds ISE Junior Silver,12.48,12.3 - 13.03,,12.4,4.84 - 13.41,,1951525.0,,,1070792.0,76270000.0,,50.64%,,Equity,2020-07-14
0,PureFunds ISE Mobile Payments,49.8,48.68 - 50.02,,49.29,30.56 - 55.35,,160274.0,,,213054.0,63820000.0,,2.48%,,Equity,2020-07-14
0,PureFunds ISE Cyber Security,44.68,43.88 - 45.09,,44.47,29.02 - 46.7,,163694.0,,,186218.0,881300000.0,,7.82%,,Equity,2020-07-14
0,PureFunds Video Game Tech,60.75,59.73 - 61.04,,60.68,35.5 - 62.24,,22378.0,,,23218.0,8010000.0,,45.16%,,Equity,2020-07-14
0,PureFunds Drone Economy Strategy,40.32,39.13 - 40.53,,40.11,22.11 - 42.98,,17751.0,,,14604.0,9360000.0,,16.1%,,Equity,2020-07-14
0,QuantShares US Market Neutral Anti-Beta,24.94,24.75 - 25.17,,25.0,20.62 - 27.95,,94213.0,,,228887.0,7690000.0,,12.67%,,Equity,2020-07-14
0,QuantShares Hedged Dividend Income,20.21,20.25 - 20.31,,20.31,18.45 - 25.05,,859.0,,,998.0,5150000.0,,- 15.61%,,Equity,2020-07-14
0,QuantShares US Market Neutral Momentum,29.41,29.7 - 30.25,,30.25,22.06 - 31,,11161.0,,,9709.0,2270000.0,,18.01%,,Equity,2020-07-14
0,QuantShares US Market Neutral Value,14.06,14.08 - 14.08,,14.08,13.64 - 21.75,,,,,582.0,2690000.0,,- 28.61%,,Equity,2020-07-14
0,RBC Quant US Dividend Leaders USD,26.22,27.35 - 27.35,,27.35,18.77 - 29.78,,,,,350.0,,,1.18%,,Equity,2020-07-14
0,Horizons NASDAQ 100 Covered Call,21.33,21.29 - 21.43,,21.34,17.22 - 24.18,,574793.0,,,583723.0,64280000.0,,- 8.14%,,Equity,2020-07-14
0,LeaderShares AlphaFactor US Core,23.39,23.35 - 23.83,,23.35,15.74 - 27.5,,8963.0,,,11016.0,,,- 5.47%,,Equity,2020-07-14
0,Renaissance IPO,42.74,40.58 - 42.89,,42.38,20.37 - 45.14,,268006.0,,,57168.0,13000000.0,,29.71%,,Equity,2020-07-14
0,Renaissance International IPO,31.5,30 - 30.9,,30.77,19.14 - 31.5,,2618.0,,,9270.0,1900000.0,,42.92%,,Equity,2020-07-14
0,RiverFront Dynamic Core Income,26.31,26.29 - 26.41,,26.29,23.13 - 26.41,,14169.0,,,21376.0,13460000.0,,5.74%,,Equity,2020-07-14
0,RiverFront Dynamic US Dividend Advantage,32.82,32.81 - 33.19,,32.81,22.95 - 36.27,,18093.0,,,15048.0,19180000.0,,1.37%,,Equity,2020-07-14
0,RiverFront Dynamic US Flex-Cap,32.62,32.3 - 33,,32.49,22.51 - 36.96,,32073.0,,,20497.0,15440000.0,,- 3.14%,,Equity,2020-07-14
0,RiverFront Dynamic Unconstrained Income,24.85,24.95 - 25.03,,24.95,21.15 - 25.69,,703.0,,,1318.0,7830000.0,,- 1.18%,,Equity,2020-07-14
0,ROBO Global Healthcare Technology & Innovation,31.38,30.88 - 31.83,,31.16,19.55 - 32.38,,9472.0,,,14174.0,,,28.93%,,Equity,2020-07-14
0,Roundhill BITKRAFT Esports & Digital Entertainment,22.56,22.06 - 22.75,,22.5,11.91 - 23.29,,58244.0,,,29774.0,,,45.86%,,Equity,2020-07-14
0,Salt Low truBeta US Market,25.87,26.27 - 26.27,,26.27,19.86 - 30,,1.0,,,1297.0,,,- 4.23%,,Equity,2020-07-14
0,Schwab International Equity,30.23,30.22 - 30.69,,30.24,21.9 - 34.12,,5189659.0,,,7134170.0,7407000000.0,,- 4.55%,,Equity,2020-07-14
0,Schwab US Large-Cap,75.54,74.9 - 76.66,,75.18,52.05 - 81.2,,1421411.0,,,2211702.0,7560000000.0,,6.45%,,Equity,2020-07-14
0,Schwab Emerging Markets Equity,26.34,25.93 - 26.39,,26.01,18.32 - 28.23,,2275088.0,,,3510394.0,2508000000.0,,- 0.49%,,Equity,2020-07-14
0,Schwab Short Term US Treasury,51.57,51.57 - 51.59,,51.57,50.37 - 51.99,,824199.0,,,1353379.0,1366000000.0,,2.24%,,,2020-07-14
0,Schwab US Broad Market,74.67,74.05 - 75.77,,74.33,51.38 - 81.04,,871761.0,,,1266269.0,8023000000.0,,4.86%,,Equity,2020-07-14
0,Schwab US Dividend Equity,51.7,51.23 - 52.44,,51.55,38.83 - 59.56,,1473312.0,,,2002844.0,4981000000.0,,- 3.36%,,Equity,2020-07-14
0,Charles Schwab US REIT,34.66,34.56 - 35.06,,34.8,26.31 - 48.62,,935367.0,,,1651430.0,2923000000.0,,- 23.25%,,Other,2020-07-14
0,Schwab US Aggregate Bond,56.3,56.38 - 56.46,,56.43,50.1 - 56.72,,589629.0,,,793890.0,3416000000.0,,6.88%,,,2020-07-14
0,Schwab Intermediate Term US Treasury,58.71,58.7 - 58.77,,58.76,54.61 - 59.25,,466129.0,,,1125384.0,825900000.0,,7.39%,,,2020-07-14
0,Schwab US Small-Cap,64.18,63.62 - 65.13,,64.04,43.05 - 77.74,,383109.0,,,952226.0,4902000000.0,,- 9.34%,,Equity,2020-07-14
0,Schwab amental US Large Company,37.02,36.82 - 37.66,,36.86,26.6 - 43.65,,427102.0,,,1209385.0,2033999999.9999998,,- 5.55%,,Equity,2020-07-14
0,Schwab amental Intl Large Company,23.95,24.05 - 24.45,,24.06,17.79 - 29.21,,373717.0,,,1507313.0,1793000000.0,,- 12.59%,,Equity,2020-07-14
0,Schwab US Mid-Cap,51.99,51.56 - 52.74,,51.87,34.87 - 62.4,,318897.0,,,612484.0,3039000000.0,,- 8.98%,,Equity,2020-07-14
0,Schwab US TIPS,60.45,60.45 - 60.61,,60.52,52.57 - 60.6,,663395.0,,,1950262.0,1744000000.0,,7.62%,,,2020-07-14
0,Schwab US Large-Cap Value,50.4,50.05 - 51.15,,50.18,37.79 - 61.1,,976551.0,,,1176559.0,3034000000.0,,- 10.43%,,Equity,2020-07-14
0,Schwab amental EM Large Company,24.53,24.34 - 24.74,,24.34,18.26 - 30.37,,676199.0,,,1230821.0,954730000.0,,- 14.99%,,Equity,2020-07-14
0,Schwab US Large-Cap Growth,104.64,103.07 - 106.15,,104.21,67.25 - 108.53,,811780.0,,,653475.0,3588000000.0,,23.36%,,Equity,2020-07-14
0,Schwab amental US Small Company,30.98,30.7 - 31.47,,30.9,21.8 - 40.88,,249602.0,,,886989.0,1462000000.0,,- 16.96%,,Equity,2020-07-14
0,Schwab International Small-Cap Equity,30.02,30.06 - 30.48,,30.06,20.34 - 34.92,,243388.0,,,677882.0,1014000000.0,,- 7.19%,,Equity,2020-07-14
0,Schwab amental Intl Small Company,27.81,27.86 - 28.27,,27.86,20.07 - 33.5,,179681.0,,,396790.0,807860000.0,,- 9.91%,,Equity,2020-07-14
0,Schwab amental US Broad Market,36.26,36.07 - 36.86,,36.08,26.21 - 43.05,,21563.0,,,33595.0,252200000.0,,- 6.5%,,Equity,2020-07-14
0,SoFi Select 500,11.39,11.32 - 11.55,,11.32,7.84 - 11.96,,70305.0,,,48975.0,,,10.1%,,Equity,2020-07-14
0,SoFi 50,20.75,20.52 - 20.89,,20.75,12.59 - 21.68,,2760.0,,,1275.0,,,1.36%,,Equity,2020-07-14
0,SoFi Next 500,9.46,9.41 - 9.57,,9.45,6.44 - 11.12,,11210.0,,,9572.0,,,- 6.54%,,Equity,2020-07-14
0,SoFi Gig Economy,25.02,24.34 - 24.67,,24.67,13.81 - 26.22,,4627.0,,,2806.0,,,22.01%,,Equity,2020-07-14
0,SPDR S&P 500,314.84,312 - 319.76,- 0.46%,313.3,218.26 - 339.08,4.03,93656951.0,278150000000.0,1.82%,99581065.0,167650000000.0,1.0,6.04%,883382116.0,Equity,2020-07-14
0,SPDR S&P Oil & Gas Exploration & Production,48.33,47.66 - 50.42,- 48.48%,48.14,8.03 - 104.68,2.69,12405434.0,1960000000.0,2.94%,10061761.0,1160000000.0,2.49,- 51.47%,40600000.0,Equity,2020-07-14
0,Financial Select Sector SPDR,23.56,23.25 - 23.75,- 7.17%,23.46,17.49 - 31.38,0.49,102468252.0,16890000000.0,2.6%,76851724.0,16160000000.0,1.18,- 15.91%,716695427.0,Equity,2020-07-14
0,Utilities Select Sector SPDR,57.83,57.77 - 58.71,7.68%,57.84,43.44 - 71.1,1.51,33947094.0,11510000000.0,3.36%,16934356.0,6620000000.0,0.39,- 4.08%,198974160.0,Equity,2020-07-14
0,Energy Select Sector SPDR,35.35,35.01 - 36.66,- 10.6%,35.11,22.88 - 62.04,1.86,34221117.0,9770000000.0,6.28%,31200292.0,13090000000.0,1.68,- 40.99%,276374200.0,Equity,2020-07-14
0,Consumer Staples Select Sector SPDR,60.2,59.91 - 61.23,17.79%,60.03,47.66 - 64.84,1.53,14270061.0,13200000000.0,2.69%,11765657.0,8230000000.0,0.58,1.85%,219321809.0,Equity,2020-07-14
0,Industrial Select Sector SPDR,68.29,67.77 - 69.85,16%,68.05,47.71 - 85.33,0.95,12689525.0,9540000000.0,2.23%,13210830.0,8840000000.0,1.16,- 10.63%,139626000.0,Equity,2020-07-14
0,Health Care Select Sector SPDR,101.28,100.85 - 103.46,23.85%,101.04,73.54 - 105.08,0.87,10890203.0,23290000000.0,1.59%,11527621.0,11440000000.0,0.84,12.22%,229915324.0,Equity,2020-07-14
0,SPDR Gold Shares,169.4,168.81 - 170.2,19.32%,168.97,132.31 - 170.85,,9812736.0,69570000000.0,,11033571.0,50080000000.0,0.02,27.45%,410700000.0,Commodity,2020-07-14
0,Technology Select Sector SPDR,105.84,103.88 - 107.21,23.46%,105.0,68.1 - 109.72,0.68,15026568.0,32159999999.999996,1.13%,11624390.0,14140000000.0,1.04,31.51%,303855897.0,Equity,2020-07-14
0,SPDR Barclays High Yield Bond,101.62,101.63 - 102.61,-,101.63,83.18 - 110.33,,9466599.0,11310000000.0,6.23%,8843378.0,12808000000.0,0.44,- 5.56%,111274605.0,,2020-07-14
0,SPDR S&P Regional Banking,36.39,35.13 - 36.38,- 1.59%,36.12,27.26 - 59.38,0.65,15974821.0,971710000.0,3.81%,11731319.0,2330000000.0,1.51,- 32.67%,26702585.0,Equity,2020-07-14
0,Real Estate Select Sector SPDR,34.45,34.4 - 34.9,,34.49,24.88 - 42,,6206402.0,,,5632701.0,2248000000.0,,- 7.65%,,Other,2020-07-14
0,SPDR S&P 500 Value,29.19,29 - 29.68,17.96%,29.08,21.77 - 35.45,0.5,4614842.0,4850000000.0,2.88%,2825779.0,210350000.0,1.04,- 7.29%,166252864.0,Equity,2020-07-14
0,SPDR S&P Retail,43.1,42.55 - 43.96,6.86%,42.87,26.29 - 46.57,0.52,2732123.0,278000000.0,1.53%,5257373.0,1650000000.0,1.33,2.11%,6450226.0,Equity,2020-07-14
0,Materials Select Sector SPDR,57.99,57.8 - 59.53,- 7.13%,57.87,37.69 - 61.94,0.97,9434534.0,3500000000.0,2.08%,6166708.0,2580000000.0,1.16,1.78%,60273725.0,Equity,2020-07-14
0,SPDR Barclays Short Term High Yield Bond,25.24,25.22 - 25.44,,25.22,21.42 - 27.21,,4889265.0,,,5325018.0,3872000000.0,,- 6.44%,,,2020-07-14
0,SPDR S&P 400 Mid Cap Value,41.75,41.52 - 42.38,10.74%,41.69,28.9 - 55.58,1.73,64863.0,868400000.0,2.65%,684973.0,110610000.0,1.29,- 17.18%,20800000.0,Equity,2020-07-14
0,SPDR S&P Biotech,111.95,109.79 - 114.83,32.82%,112.16,62.94 - 118.31,0.67,6686207.0,5880000000.0,0.02%,6926562.0,1800000000.0,1.56,33.21%,52500000.0,Equity,2020-07-14
0,SPDR S&P Metals & Mining,21.19,20.99 - 22.05,- 29.42%,21.07,13.86 - 29.8,0.68,2691697.0,397320000.0,1.86%,2669373.0,476990000.0,1.58,- 20.66%,18750230.0,Equity,2020-07-14
0,Consumer Discretionary Select Sector SPDR,131.62,129.43 - 133.01,12.57%,130.97,81.74 - 136.49,1.27,5737048.0,13630000000.0,1.17%,4647052.0,11560000000.0,1.16,6.79%,103553252.0,Equity,2020-07-14
0,SPDR S&P Bank,30.11,29.19 - 30.13,16.66%,29.92,22.56 - 48.17,0.46,3154611.0,1200000000.0,3.45%,3872427.0,2740000000.0,1.49,- 31.44%,39802118.0,Equity,2020-07-14
0,Communication Services Select Sector SPDR,56.54,55.73 - 57.16,,55.97,38.68 - 58.41,,3720069.0,,,3776067.0,,,11.41%,,Equity,2020-07-14
0,SPDR S&P Homebuilders,43.81,43.5 - 45.27,-,43.59,23.95 - 49.34,,2778555.0,819250000.0,0.98%,2414427.0,2170000000.0,1.46,6.5%,18700016.0,Equity,2020-07-14
0,SPDR DJIA,261.04,260.1 - 267.05,4.25%,260.54,182.1 - 295.87,3.83,7614334.0,21650000000.0,2.54%,4929682.0,12230000000.0,1.0,- 2.56%,82942867.0,Equity,2020-07-14
0,SPDR Barclays Aggregate Bond,30.92,30.93 - 30.99,,30.97,26.23 - 31.39,,2131464.0,,,1644457.0,1193000000.0,,6.68%,,,2020-07-14
0,SPDR Euro Stoxx 50,36.47,36.45 - 37.18,- 13.82%,36.48,24.29 - 41.27,1.12,3758804.0,1650000000.0,1.67%,3302750.0,4080000000.0,0.94,- 3.18%,45200967.0,Equity,2020-07-14
0,SPDR Barclays Invest Grade Floating Rate,30.5,30.48 - 30.51,,30.5,25.93 - 30.84,,267268.0,,,598710.0,838260000.0,,- 0.68%,,,2020-07-14
0,SPDR Barclays 1-3 Month T-Bill,91.54,91.53 - 91.54,,91.54,91.4 - 95.97,,1326013.0,,,3628930.0,1719000000.0,,0.02%,,,2020-07-14
0,SPDR Barclays Long Term Treasury,47.73,47.76 - 48.05,,48.03,37.57 - 51.31,,315627.0,,,703019.0,416540000.0,,26.76%,,,2020-07-14
0,SPDR Gold MiniShares,17.95,17.9 - 18.05,,17.92,14.01 - 18.11,,985993.0,,,2421916.0,,,27.83%,,Commodity,2020-07-14
0,SPDR S&P World ex US,28.05,28.04 - 28.47,,28.05,20.27 - 31.78,,3556682.0,,,3239605.0,767070000.0,,- 4.02%,,Equity,2020-07-14
0,SPDR S&P MidCap 400,319.65,317.31 - 324.93,-,318.96,214.22 - 384.47,,1693277.0,13810000000.0,1.58%,1454060.0,19839000000.0,1.19,- 8.55%,43216017.0,Equity,2020-07-14
0,SPDR S&P Oil & Gas Equipment & Services,30.72,30.28 - 32.35,- 42.66%,30.42,2.2 - 95,4.49,257351.0,89550000.0,3.76%,287562.0,218000000.0,2.48,- 65.22%,2915000.0,Equity,2020-07-14
0,SPDR Barclays Short Term Corporate Bond,31.3,31.31 - 31.34,,31.34,26.8 - 31.4,,834353.0,,,1651324.0,3031000000.0,,2.08%,,,2020-07-14
0,SPDR Barclays Intermediate Term Corporate Bond,36.55,36.53 - 36.65,,36.55,30.1 - 36.64,,1353964.0,,,2269294.0,1783000000.0,,5.32%,,,2020-07-14
0,SPDR MSCI ACWI ex-US,23.35,23.32 - 23.64,,23.33,17.05 - 26.22,,187833.0,,,362507.0,1060000000.0,,- 3.63%,,Equity,2020-07-14
0,SPDR Russell 1000,36.97,36.66 - 37.51,13.32%,36.79,25.62 - 39.88,0.43,4758207.0,5630000000.0,1.9%,3381387.0,129150000.0,1.02,5.88%,152200000.0,Equity,2020-07-14
0,SPDR S&P 500 Growth,46.21,45.53 - 46.8,-,45.95,30.39 - 47.76,0.33,3255562.0,8199999999.999999,1.22%,3056272.0,433440000.0,0.99,17.29%,177550108.0,Equity,2020-07-14
0,SPDR Barclays Convertible Securities,62.58,61.6 - 63.02,,62.23,39.81 - 64.9,,1176718.0,,,1210859.0,3204000000.0,,16.95%,,,2020-07-14
0,SPDR Barclays Short Term Treasury,30.7,30.69 - 30.71,,30.71,29.88 - 31.39,,544587.0,,,1688632.0,153670000.0,,2.54%,,,2020-07-14
0,SPDR Blackstone/GSO Senior Loan,43.32,43.35 - 43.51,,43.4,36.01 - 46.85,,314875.0,,,579176.0,1292000000.0,,- 5.99%,,,2020-07-14
0,SPDR S&P Dividend,90.4,89.85 - 91.73,4.69%,90.3,67.57 - 108.81,1.86,832219.0,15000000000.0,3.83%,883874.0,13540000000.0,0.92,- 10.21%,165903658.0,Equity,2020-07-14
0,SPDR S&P 500 High Dividend,27.54,27.37 - 27.96,,27.51,20.79 - 39.98,,1701924.0,,,1647041.0,117370000.0,,- 27.3%,,Equity,2020-07-14
0,SPDR S&P Emerging Markets,35.91,35.44 - 36.02,,35.5,25.1 - 38.67,,1852695.0,,,1891084.0,306410000.0,,- 0.17%,,Equity,2020-07-14
0,SPDR Barclays Emerging Markets Local Bond,26.28,26.26 - 26.4,,26.26,22.85 - 28.16,,70469.0,,,388880.0,121380000.0,,- 5.55%,,,2020-07-14
0,SPDR Russell 3000,38.41,38.08 - 38.95,22%,38.19,26.59 - 41.89,0.42,935189.0,3470000000.0,1.91%,618392.0,646160000.0,1.03,4.28%,90250216.0,Equity,2020-07-14
0,SPDR DoubleLine Total Return Tactic,49.53,49.52 - 49.62,,49.52,46.54 - 51.79,,250284.0,,,427684.0,3071000000.0,,1.64%,,,2020-07-14
0,SPDR S&P 600 Small Cap,57.46,57.21 - 58.42,23.26%,57.33,40.78 - 74.23,0.55,47896.0,966770000.0,1.75%,123199.0,497500000.0,1.26,- 13.17%,16825046.0,Equity,2020-07-14
0,SPDR Portfolio MSCI Global,40.72,40.57 - 41.08,,40.57,28.77 - 44.21,,14101.0,,,90574.0,93610000.0,,1.08%,,Equity,2020-07-14
0,SPDR Russell 2000,25.88,25.75 - 26.3,,25.82,18.35 - 33.48,,377870.0,,,830494.0,196630000.0,,- 14.33%,,Equity,2020-07-14
0,SPDR Dow Jones International Real Estate,29.05,29.1 - 29.41,0.45%,29.1,21.93 - 41.33,1.7,419869.0,978560000.0,11.54%,577664.0,4350000000.0,0.8,- 25.53%,33685379.0,Equity,2020-07-14
0,SPDR Barclays Long Term Corporate Bond,32.32,32.38 - 32.59,,32.38,23.3 - 32.7,,429131.0,,,571770.0,195120000.0,,14.2%,,,2020-07-14
0,SPDR Wells Fargo Preferred Stock,42.05,41.66 - 42.11,,41.86,28.83 - 44.71,,92931.0,,,277730.0,506180000.0,,- 3.18%,,Equity,2020-07-14
0,SPDR Russell Small Cap Completeness,30.77,30.55 - 31.27,23.74%,30.7,20.64 - 37.08,0.38,2117521.0,2340000000.0,1.89%,1216694.0,161900000.0,1.24,- 8.22%,76050000.0,Equity,2020-07-14
0,SPDR Portfolio Mortgage Backed Bond,26.7,26.68 - 26.74,,26.68,22.52 - 27.18,,245460.0,,,357014.0,325940000.0,,2.38%,,,2020-07-14
0,SPDR Barclays International Treasury Bond,29.07,29.09 - 29.2,,29.09,25.59 - 30.17,,125696.0,,,305088.0,1376000000.0,,1.71%,,,2020-07-14
0,SPDR Nuveen Barclays Short Term Municipal Bond,49.88,49.86 - 49.93,,49.88,43.04 - 50,,247425.0,,,427093.0,3359000000.0,,1.81%,,,2020-07-14
0,SPDR Nuveen Barclays Municipal Bond,51.88,51.86 - 52.02,,51.88,42.81 - 52.65,,211500.0,,,468848.0,2128000000.0,,3.42%,,,2020-07-14
0,SPDR S&P China,118.35,115.75 - 117.64,,116.66,80.12 - 122.04,,298188.0,,,76573.0,834970000.0,,22.9%,,Equity,2020-07-14
0,SPDR S&P Global Natural Resources,36.85,36.73 - 37.85,,36.73,24.72 - 46.68,,115956.0,,,237127.0,914170000.0,,- 16.82%,,Equity,2020-07-14
0,SPDR Portfolio Intermediate Term Treasury,33.22,33.21 - 33.25,,33.25,30.71 - 33.25,,686321.0,,,2793989.0,478840000.0,,8%,,,2020-07-14
0,SPDR Russell 1000 Low Volatility,102.01,101.59 - 103.63,,101.59,75.42 - 121.63,,47228.0,,,79932.0,81370000.0,,- 6.53%,,Equity,2020-07-14
0,SPDR S&P Insurance,27.09,26.96 - 27.68,3.84%,27.03,20.23 - 37.57,0.4,523652.0,553990000.0,2.27%,403912.0,344620000.0,0.93,- 20.98%,20450000.0,Equity,2020-07-14
0,SPDR Portfolio TIPS,30.33,30.35 - 30.45,,30.37,26.64 - 30.45,,490992.0,,,380361.0,856170000.0,,7.66%,,,2020-07-14
0,SPDR S&P 600 Small Cap Value,47.52,47.19 - 48.3,21.15%,47.47,34.77 - 66.5,0.71,186078.0,1860000000.0,2.4%,394151.0,352810000.0,1.32,- 19.62%,39102102.0,Equity,2020-07-14
0,SPDR S&P Transportation,52.99,52.55 - 53.77,,52.55,35.96 - 67.72,,14490.0,,,53762.0,257019999.99999997,,- 12.78%,,Equity,2020-07-14
0,SPDR S&P 600 Small Cap Growth,55.55,55.27 - 56.5,3.84%,55.49,38.47 - 66.92,0.35,91414.0,1490000000.0,1.19%,201202.0,469860000.0,1.2,- 7.07%,26900028.0,Equity,2020-07-14
0,SPDR Dow Jones REIT,76.38,76.16 - 77.44,12.19%,76.32,57.85 - 107.88,2.52,287963.0,1320000000.0,4.33%,206447.0,2760000000.0,0.83,- 24.14%,17256617.0,Other,2020-07-14
0,SPDR S&P 400 Mid Cap Growth,53.09,52.68 - 54.08,7.32%,52.94,34.68 - 59.55,0.35,9631534.0,1920000000.0,1.16%,450762.0,203660000.0,1.13,- 1.24%,36250000.0,Equity,2020-07-14
0,SPDR S&P Emerging Asia Pacific,108.17,106.5 - 108.07,,106.69,74.96 - 109.8,,18899.0,,,32102.0,316960000.0,,10.04%,,Equity,2020-07-14
0,SPDR Nuveen S&P High Yield Municipal Bond,56.59,56.56 - 56.73,,56.6,42.16 - 61.34,,249322.0,,,384519.0,564360000.0,,- 2.88%,,,2020-07-14
0,SPDR Dow Jones Global Real Estate,38.56,38.56 - 39.01,,38.59,29.37 - 53.6,,185203.0,,,295038.0,2540000000.0,,- 23.75%,,Equity,2020-07-14
0,SPDR S&P Emerging Markets Small Cap,43.57,43.17 - 43.78,,43.17,29.15 - 47.3,,64422.0,,,128226.0,355950000.0,,- 4.21%,,Equity,2020-07-14
0,SPDR S&P Aerospace & Defense,82.76,81.86 - 84,,82.44,60.27 - 119.48,,153075.0,,,204963.0,424480000.0,,- 20.05%,,Equity,2020-07-14
0,SPDR S&P Semiconductor,115.08,112.84 - 117.77,32.88%,114.06,68.95 - 120.7,0.17,63682.0,503480000.0,0.47%,78171.0,183670000.0,1.34,32.51%,4375000.0,Equity,2020-07-14
0,SPDR S&P International Dividend,33.47,33.51 - 33.97,,33.51,25.79 - 40.82,,155345.0,,,82851.0,1036999999.9999999,,- 14.27%,,Equity,2020-07-14
0,SPDR MSCI USA StrategicFactors,89.2,88.63 - 90.43,,88.63,64.57 - 99.41,,21869.0,,,75976.0,13200000.0,,2.07%,,Equity,2020-07-14
0,SPDR S&P Pharmaceuticals,42.97,42.59 - 43.47,25.49%,42.93,30.3 - 48.12,0.58,23163.0,234200000.0,0.68%,107510.0,1210000000.0,1.3,12.93%,5450270.0,Equity,2020-07-14
0,SPDR SSgA Ultra Short Term Bond,40.27,40.26 - 40.31,,40.26,37.83 - 40.52,,22679.0,,,57730.0,16079999.999999998,,- 0.15%,,,2020-07-14
0,SPDR S&P International Small Cap,27.64,27.65 - 28.03,,27.65,18.99 - 32.32,,50249.0,,,130723.0,721090000.0,,- 6.98%,,Equity,2020-07-14
0,SPDR Russell 2000 Low Volatility,73.19,72.69 - 73.84,,72.69,56 - 101.53,,13937.0,,,27126.0,200340000.0,,- 21.12%,,Equity,2020-07-14
0,SPDR Russell 1000 Low Volatility,102.01,101.59 - 103.63,,101.59,75.42 - 121.63,,47228.0,,,79932.0,81370000.0,,- 6.53%,,Equity,2020-07-14
0,SPDR Dorsey Wright Fixed Income Allocation,23.68,23.56 - 23.74,,23.73,19.76 - 24.15,,29044.0,,,27413.0,11820000.0,,1.28%,,Equity,2020-07-14
0,SPDR Portfolio High Yield Bond,24.6,24.52 - 24.72,,24.52,20.29 - 26.69,,33534.0,,,42997.0,39090000.0,,- 5.43%,,,2020-07-14
0,SPDR S&P Emerging Markets Dividend,25.66,25.45 - 25.86,,25.45,19.81 - 33.05,,35213.0,,,104067.0,318660000.0,,- 21.38%,,Equity,2020-07-14
0,SPDR Morgan Stanley Technology,105.13,102.39 - 105.96,26.17%,104.43,61.25 - 110.93,0.48,48076.0,428410000.0,0.52%,26814.0,236420000.0,1.33,38.95%,4075012.0,Equity,2020-07-14
0,SPDR Barclays Short Term Intl Treasury Bond,30.69,30.65 - 30.74,,30.69,27.93 - 31.2,,15666.0,,,37670.0,177560000.0,,- 0.65%,,,2020-07-14
0,SPDR S&P Health Care Services,67.38,67.16 - 68.81,,67.16,44.95 - 79.01,,3124.0,,,8411.0,111690000.0,,0.95%,,Equity,2020-07-14
0,SPDR S&P North American Natural Resources,28.59,28.46 - 29.49,,28.46,17.6 - 34,,26368.0,,,45502.0,884140000.0,,- 9.04%,,Equity,2020-07-14
0,SPDR SSgA Income Allocation,30.49,30.62 - 30.73,,30.66,24.82 - 35.12,,44790.0,,,38562.0,97630000.0,,- 8.13%,,Other,2020-07-14
0,SPDR S&P Health Care Equipment,89.42,88.22 - 90.85,,89.45,58.23 - 92.85,,17478.0,,,41862.0,86110000.0,,11.07%,,Equity,2020-07-14
0,SPDR Barclays 1-10 Year TIPS,20.41,20.41 - 20.44,,20.41,18.57 - 20.43,,55184.0,,,92872.0,92390000.0,,4.61%,,,2020-07-14
0,SPDR Barclays International Corporate Bond,34.0,33.9 - 34.24,,33.99,28.01 - 34.5,,10672.0,,,24761.0,161980000.0,,0.47%,,,2020-07-14
0,SPDR S&P Software & Services,108.86,106.44 - 109.56,,108.24,67.56 - 114.93,,47673.0,,,29642.0,53980000.0,,9.58%,,Equity,2020-07-14
